model,direction,ID,Question_EN,gt,cot,nocot,LLM_Level_Final,meta_counting_type,meta_domain_v2,meta_scene_consistency,meta_shot_transition_count,meta_content_style
InternVL2_5-8B,gain,742,How many times in total does the red race car appear on the track in the entire video?,D,D,A,2,object,real-world,edited_with_cuts,13.0,other
InternVL2_5-8B,gain,776,How many chickens did the man smoking a cigarette catch?,D,D,A,2,event,real-world,edited_with_cuts,1.0,other
InternVL2_5-8B,gain,832,What is the shooting percentage of the man in the grey top on the basketball court?,D,D,A,3,event,real-world,edited_with_cuts,29.0,other
InternVL2_5-8B,gain,838,How many total digging motions did the person holding the shovel perform in the video?,D,D,A,2,action,real-world,continuous_shot,0.0,other
InternVL2_5-8B,gain,845,"What is the difference between the number of times the man in the camouflage top touches the silver cylinder with both hands, and the number of times he touches it with a single hand?",D,D,A,3,action,real-world,edited_with_cuts,0.0,other
InternVL2_5-8B,gain,854,The number of bowls held by the woman in the black and purple performance costume varies. What is the maximum number of bowls she holds with both hands?,D,D,A,3,object,real-world,continuous_shot,0.0,other
InternVL2_5-8B,gain,857,"In the video, how many times does the taller man in camouflage lift up the child, who is also in camouflage, with both hands? (Lifting the child up and then placing them back on the ground counts as one complete time.)",D,D,A,2,action,real-world,edited_with_cuts,3.0,other
InternVL2_5-8B,gain,912,How many red side heroes in total did the hero using dual pistols kill in the video?,D,D,A,2,event,virtual-world,edited_with_cuts,5.0,game_livestream
InternVL2_5-8B,gain,977,"In the video, between the male character pinning on his badge and the two of them appearing in the office, how many split screens contrasting the new and old appear in total?",D,D,A,2,event,real-world,edited_with_cuts,5.0,other
InternVL2_5-8B,gain,980,How many times in total was the car interior shown in the video?,D,D,A,1,event,real-world,edited_with_cuts,7.0,other
InternVL2_5-8B,gain,990,"In the video, from the first city night scene shot to the last, how many times do night shots featuring a complete city skyline (i.e., the full silhouette of buildings above the horizon) appear?",D,D,A,2,event,real-world,edited_with_cuts,10.0,other
InternVL2_5-8B,gain,993,"In the video, from when the character starts fanning themselves in the courtyard to the final overhead shot of the building, how many times are eaves or roofs shown?",D,D,A,2,object,real-world,edited_with_cuts,14.0,other
InternVL2_5-8B,gain,1044,What are the main aspects of Changsha showcased in this video clip?,D,D,C,2,event,instructional-media,edited_with_cuts,7.0,other
InternVL2_5-8B,gain,1074,How many cups do the performance props in the video consist of?,D,D,A,1,object,real-world,edited_with_cuts,1.0,other
InternVL2_5-8B,gain,1075,How many photos are shown in the video?,D,D,A,1,object,instructional-media,edited_with_cuts,4.0,other
InternVL2_5-8B,gain,1081,How many chemical elements appeared in the video?,D,D,A,2,object,instructional-media,edited_with_cuts,3.0,other
InternVL2_5-8B,gain,1087,The video shows that the land area of Zhejiang Province accounts for approximately what percentage of China's total land area?,D,D,A,3,event,instructional-media,edited_with_cuts,7.0,recorded_course_or_ppt
InternVL2_5-8B,gain,1114,How many times do buildings named after poems appear in this video?,D,D,A,2,object,instructional-media,edited_with_cuts,20.0,other
InternVL2_5-8B,gain,1121,How many good items are shown in the video?,D,D,A,2,object,real-world,edited_with_cuts,13.0,other
InternVL2_5-8B,gain,1213,How many people appeared in the video clip?,D,D,B,1,object,instructional-media,edited_with_cuts,1.0,other
InternVL2_5-8B,gain,1217,How many kinds of exercise equipment appear in the video?,D,D,A,2,object,real-world,edited_with_cuts,11.0,other
InternVL2_5-8B,gain,1252,"According to the video, what is the estimated body weight in kilograms of the person used as an example?",D,D,C,3,object,instructional-media,edited_with_cuts,2.0,other
InternVL2_5-8B,gain,1254,How many drones are shown in the video? How many of them are twin-rotor drones?,D,D,A,2,object,instructional-media,continuous_shot,0.0,other
InternVL2_5-8B,gain,1284,How many types of footwork are shown in the video?,D,D,A,2,event,real-world,edited_with_cuts,4.0,recorded_course_or_ppt
InternVL2_5-8B,gain,1301,How many successful shots are shown in the video footage?,D,D,A,2,event,real-world,edited_with_cuts,8.0,other
InternVL2_5-8B,gain,1335,How many types of real animals appeared in the video?,D,D,A,2,object,real-world,edited_with_cuts,23.0,other
InternVL2_5-8B,gain,1370,"How many times does the word ""Xianglong"" appear in the video?",D,D,C,1,object,real-world,edited_with_cuts,4.0,other
InternVL2_5-8B,gain,1399,"How many history books that the female protagonist likes are in the video? Counting from left to right, what is the position of ""A Detailed Account of the Song Dynasty""?",D,D,A,3,object,real-world,edited_with_cuts,2.0,other
InternVL2_5-8B,gain,1425,Approximately what year was this descendant of Lin Zexu in the video born?,D,D,C,3,event,instructional-media,edited_with_cuts,14.0,other
InternVL2_5-8B,gain,1433,How many currency exchange rates are shown on the display screen behind the woman in the video? Which currency has the highest rate?,D,D,B,3,object,real-world,continuous_shot,0.0,other
InternVL2_5-8B,gain,1471,How many billiard balls were pocketed in the video?,D,D,A,1,event,real-world,edited_with_cuts,0.0,other
InternVL2_5-8B,gain,1487,How many colors of books are there on the bookshelf in the background of the video?,D,D,B,2,object,real-world,edited_with_cuts,1.0,other
InternVL2_5-8B,gain,1495,"In the video, what is the difference between the number of times items are placed into the washing machine and the number of times items are taken out of it?",D,D,B,3,action,real-world,edited_with_cuts,4.0,other
InternVL2_5-8B,gain,1498,"How many times did the hands perform the ""unscrewing"" action in the video?",D,D,A,2,action,real-world,edited_with_cuts,14.0,other
InternVL2_5-8B,gain,1500,How many items were taken out of the black mesh bag in the video?,D,D,B,2,object,real-world,edited_with_cuts,14.0,other
InternVL2_5-8B,gain,1513,"In the video, how many mouthfuls of the food in the basin did the hunched elderly person eat in total?",D,D,A,2,action,real-world,continuous_shot,0.0,other
InternVL3-14B,gain,14,How many people are there in total on the dragon boat in the video?,D,D,B,1,object,real-world,continuous_shot,0.0,other
InternVL3-14B,gain,7,How many birds appear in the video?,A,A,D,1,object,real-world,continuous_shot,0.0,other
InternVL3-14B,gain,12,How many cardboard boxes are used in the video?,A,A,D,1,object,instructional-media,edited_with_cuts,1.0,other
InternVL3-14B,gain,22,How many fewer solid-colored discs are there than multi-colored discs in this video clip?,C,C,A,3,object,instructional-media,edited_with_cuts,0.0,other
InternVL3-14B,gain,18,How many times does the woman in red pout in the video?,B,B,D,2,action,real-world,edited_with_cuts,17.0,other
InternVL3-14B,gain,27,How many minutes a day is the service center in this video clip open?,C,C,D,3,event,instructional-media,continuous_shot,0.0,other
InternVL3-14B,gain,34,How many empty bottles were shown in the video in total?,C,C,B,2,object,real-world,edited_with_cuts,15.0,other
InternVL3-14B,gain,29,What is the time difference between the earliest and latest street performances in this video clip?,A,A,D,3,event,real-world,edited_with_cuts,2.0,other
InternVL3-14B,gain,46,How many more girls than boys are playing the guitar in the video?,A,A,D,3,object,instructional-media,edited_with_cuts,10.0,other
InternVL3-14B,gain,54,How many sets of outfit comparisons appear in this video clip?,B,B,D,2,event,real-world,edited_with_cuts,13.0,other
InternVL3-14B,gain,65,How many kinds of delicious food appear in this video?,C,C,D,2,object,real-world,edited_with_cuts,21.0,other
InternVL3-14B,gain,86,How many more utensils are in the first picture than in the second in this video clip?,B,B,A,3,object,instructional-media,edited_with_cuts,1.0,other
InternVL3-14B,gain,90,How many Korean comments appeared in the video?,C,C,D,1,object,real-world,edited_with_cuts,11.0,other
InternVL3-14B,gain,89,What is the difference in days between the first and third of the three calendars presented in the video text?,B,B,D,3,object,instructional-media,edited_with_cuts,1.0,recorded_course_or_ppt
InternVL3-14B,gain,93,How many more female performers than male performers are there in ancient costumes in the video clip?,C,C,B,3,object,real-world,edited_with_cuts,9.0,other
InternVL3-14B,gain,59,What is the difference between the starting weight and the final weight recorded in the notes in the video?,A,A,D,3,object,real-world,edited_with_cuts,15.0,other
InternVL3-14B,gain,115,How many liuli-making techniques are introduced in the video?,A,A,B,2,event,instructional-media,edited_with_cuts,9.0,other
InternVL3-14B,gain,117,How many vehicles in total passed by in the motor vehicle lane to the left of the person filming in the video?,C,C,D,1,object,instructional-media,continuous_shot,0.0,other
InternVL3-14B,gain,118,What is the difference in the number of volumes between the two parts of the books mentioned in the video?,D,D,A,3,object,instructional-media,edited_with_cuts,2.0,recorded_course_or_ppt
InternVL3-14B,gain,132,How many new inspection animations are shown in the video?,B,B,D,2,action,virtual-world,edited_with_cuts,3.0,game_livestream
InternVL3-14B,gain,120,How many flips in a row did the man in the video do?,B,B,A,2,action,real-world,continuous_shot,0.0,other
InternVL3-14B,gain,137,How many types of animals (in broad categories) appear in this video?,B,B,D,2,object,real-world,edited_with_cuts,12.0,other
InternVL3-14B,gain,108,How many different traditional cultural performances does this video clip show?,C,C,D,2,event,instructional-media,edited_with_cuts,17.0,other
InternVL3-14B,gain,146,How many times did the woman stir in the specified video clip?,B,B,D,1,action,real-world,edited_with_cuts,4.0,recorded_course_or_ppt
InternVL3-14B,gain,143,How many countries' iconic buildings appeared in the video?,B,B,A,2,object,virtual-world,continuous_shot,0.0,other
InternVL3-14B,gain,149,By how many tons does the cargo carried by the vessel in this video clip exceed the maximum load capacity?,C,C,A,3,event,instructional-media,edited_with_cuts,2.0,other
InternVL3-14B,gain,151,How many methods in total did the woman in the video use to prevent her cat from peeking at her while she was bathing?,C,C,A,2,event,real-world,edited_with_cuts,39.0,other
InternVL3-14B,gain,148,How many boxes did the player draw in the video with five pulls?,B,B,D,2,object,virtual-world,edited_with_cuts,21.0,game_livestream
InternVL3-14B,gain,163,How many character experiences are shown in the video?,A,A,D,2,event,real-world,edited_with_cuts,32.0,other
InternVL3-14B,gain,138,What are the approximate calories (in Kcal) of the syrup made in this video clip?,C,C,B,3,object,real-world,edited_with_cuts,6.0,other
InternVL3-14B,gain,144,How many characters were copied in the video?,A,A,B,1,object,instructional-media,edited_with_cuts,4.0,other
InternVL3-14B,gain,165,What is the approximate total calorie count of the cake made from the recipe shown in the video?,C,C,B,3,object,real-world,edited_with_cuts,9.0,other
InternVL3-14B,gain,141,Approximately how much did the two people in this video clip spend on groceries in total?,A,A,D,3,event,real-world,edited_with_cuts,28.0,other
InternVL3-14B,gain,174,How much would it cost to order every dish in the rightmost column of the menu at this barbecue restaurant?,D,D,A,3,object,real-world,edited_with_cuts,4.0,other
InternVL3-14B,gain,194,"What rank is Taiwan, China, in the video?",B,B,D,3,object,real-world,edited_with_cuts,1.0,recorded_course_or_ppt
InternVL3-14B,gain,183,How many times is the thread wrapped around the needle in the picture?,C,C,D,1,action,real-world,continuous_shot,0.0,recorded_course_or_ppt
InternVL3-14B,gain,173,How many one-hundred-dollar bills flew into the video?,A,A,D,2,object,instructional-media,continuous_shot,0.0,other
