model,direction,ID,Question_EN,gt,cot,nocot,LLM_Level_Final,meta_counting_type,meta_domain_v2,meta_scene_consistency,meta_shot_transition_count,meta_content_style
InternVL2_5-8B,loss,1518,How many times are ingredients and seasonings added to the hot pan in the video?,A,D,A,2,event,real-world,edited_with_cuts,2.0,other
InternVL2_5-8B,loss,1535,How many children are in the video? How many of them are wearing white tops?,A,D,A,2,object,instructional-media,edited_with_cuts,4.0,other
InternVL3-14B,loss,13,How many pieces of clothing did the lady in the video touch in total?,D,B,D,2,object,real-world,edited_with_cuts,4.0,other
InternVL3-14B,loss,17,"Of the air crash reports mentioned in the video, which one took the shortest amount of time?",A,D,A,3,event,instructional-media,edited_with_cuts,4.0,other
InternVL3-14B,loss,15,How many items did the visitor obtain in the video?,D,A,D,2,object,instructional-media,edited_with_cuts,3.0,other
InternVL3-14B,loss,26,"How many days were there between the murderer's first and second crimes, as introduced in this video clip?",C,D,C,3,event,instructional-media,edited_with_cuts,0.0,recorded_course_or_ppt
InternVL3-14B,loss,37,Which empty bottle shown in the video is the most expensive?,D,B,D,3,object,real-world,edited_with_cuts,15.0,other
InternVL3-14B,loss,33,"How many fewer car brands in the video clip have an average transaction price between 300,000 and 400,000 compared to those with an average transaction price between 100,000 and 110,000 (including 110,000)?",D,B,D,3,object,instructional-media,continuous_shot,0.0,recorded_course_or_ppt
InternVL3-14B,loss,52,What is the difference between the number of long pants and shorts in this video clip?,A,B,A,3,object,real-world,edited_with_cuts,13.0,other
InternVL3-14B,loss,53,What is the difference between the number of males and females appearing in this video clip?,D,B,D,3,object,real-world,continuous_shot,0.0,other
InternVL3-14B,loss,82,How many doctors appeared in the video?,D,A,D,2,object,real-world,continuous_shot,0.0,other
InternVL3-14B,loss,41,How many sets of shoulder shrugs did the elderly person do in this video clip?,D,A,D,2,action,real-world,continuous_shot,0.0,other
InternVL3-14B,loss,103,How many times did the red lion in the video jump continuously without stopping?,D,A,D,2,action,real-world,edited_with_cuts,0.0,other
InternVL3-14B,loss,100,How many siblings does the protagonist who was killed in the video have?,D,B,D,2,object,real-world,edited_with_cuts,19.0,other
InternVL3-14B,loss,129,What is the price difference in Indonesian Rupiah between the cheapest and most expensive dishes on the red sign in the video?,D,A,D,3,object,real-world,continuous_shot,0.0,other
InternVL3-14B,loss,152,How many times was the gauze wrapped around the mannequin's head?,A,B,A,1,action,real-world,edited_with_cuts,2.0,recorded_course_or_ppt
InternVL3-14B,loss,162,What is the difference in sun cost between the most expensive and least expensive plants selected in the video segment?,C,D,C,3,object,virtual-world,continuous_shot,0.0,game_livestream
InternVL3-14B,loss,142,How many kinds of food did the man in the video order?,D,C,D,2,object,real-world,edited_with_cuts,4.0,other
InternVL3-14B,loss,167,How many shot transitions are there in the video?,D,A,D,2,event,instructional-media,edited_with_cuts,6.0,other
InternVL3-14B,loss,164,How many pairs of earrings are shown in this video clip?,D,B,D,1,object,real-world,edited_with_cuts,11.0,other
InternVL3-14B,loss,185,"In the video, how many more yellow cats are there than blue cats?",A,B,A,3,object,real-world,continuous_shot,0.0,other
InternVL3-14B,loss,200,How many road signs appeared in the video?,D,C,D,1,object,real-world,edited_with_cuts,9.0,other
InternVL3-14B,loss,190,How many times did the performer in the video successfully jump rope?,D,B,D,1,action,real-world,continuous_shot,0.0,other
InternVL3-14B,loss,206,How many logs did the woman in the video pick up in total?,B,C,B,2,object,real-world,edited_with_cuts,0.0,other
InternVL3-14B,loss,333,How many times did chicken feet appear in the video?,D,C,D,1,object,real-world,edited_with_cuts,9.0,other
InternVL3-14B,loss,331,How many different physical exercises did the man demonstrate? (Dribbling a basketball counts as only one.),D,B,D,2,event,real-world,edited_with_cuts,36.0,other
InternVL3-14B,loss,336,"In the video, what is the difference between the number on the jersey of the man sliding forward on his knees and the number on the player hugging him?",D,A,D,3,object,real-world,edited_with_cuts,8.0,other
InternVL3-14B,loss,345,"In the video, how many more squid were picked up by the woman in the white coat than were eaten later?",B,A,B,3,object,real-world,edited_with_cuts,35.0,other
InternVL3-14B,loss,343,How many times in total were seasonings added throughout the cooking process?,D,B,D,3,event,real-world,edited_with_cuts,3.0,other
InternVL3-14B,loss,356,"For the players on the team wearing black jerseys, which goal celebration occurred most frequently?",B,D,B,3,event,real-world,edited_with_cuts,11.0,other
InternVL3-14B,loss,363,"In the video, how many times did the elderly person wearing the yellow top with a dark pattern repeat the action of raising and lowering their arm?",B,A,B,2,action,real-world,edited_with_cuts,0.0,other
InternVL3-14B,loss,330,"In the video, how many times does the man move forward while bouncing the ball with both hands?",D,C,D,2,action,real-world,edited_with_cuts,10.0,other
InternVL3-14B,loss,364,How many times were the hawthorn berries put into the pot? And how many times were they taken out of the pot?,D,B,D,2,action,real-world,edited_with_cuts,3.0,other
InternVL3-14B,loss,370,"In the video, the woman is cutting a block of meat. A cut is counted each time a piece is completely separated from the remaining part. How many cuts were made in total?",A,B,A,2,action,real-world,edited_with_cuts,7.0,other
InternVL3-14B,loss,369,How many times did the man in the black jacket appear in the video?,D,C,D,2,object,real-world,edited_with_cuts,10.0,other
InternVL3-14B,loss,378,"During the pottery-making process, the maker used a wooden tool for shaping and decoration. In total, how many types of operations were performed?",D,C,D,2,event,real-world,edited_with_cuts,18.0,other
InternVL3-14B,loss,393,How many sweet potatoes did the old man in red and the woman in white put into the box altogether?,A,C,A,3,object,real-world,continuous_shot,0.0,other
InternVL3-14B,loss,385,"In the video, how many kinds of ingredients did the woman in the pink top handle?",D,B,D,2,object,real-world,edited_with_cuts,11.0,other
InternVL3-14B,loss,400,How many different kinds of food was the monkey fed?,B,C,B,2,object,real-world,edited_with_cuts,21.0,other
InternVL3-14B,loss,402,How many times did the man with glasses lower his head to hide behind the wall?,D,B,D,2,action,real-world,edited_with_cuts,14.0,other
InternVL3-14B,loss,416,"In the match clip, what is the number of times the ball entered the goal due to non-deliberate contact (not active actions such as shooting, kicking, etc.) by players wearing blue and black jerseys? (Replays are included).",D,A,D,3,event,real-world,edited_with_cuts,8.0,other
InternVL3-14B,loss,413,"In the video, how many times did the hanging bullfrog hit the face of the man in the white shirt before he was startled awake?",A,C,A,2,action,real-world,edited_with_cuts,3.0,other
InternVL3-14B,loss,443,How many times in total is a kitchen knife used to chop downwards in the video?,D,A,D,2,action,real-world,edited_with_cuts,5.0,other
InternVL3-14B,loss,451,What is the result of multiplying the number of types of non-liquid ingredients added to the yellow bowl by the number of types of non-liquid ingredients added to the black pot?,D,B,D,3,object,real-world,edited_with_cuts,7.0,other
InternVL3-14B,loss,462,"From the time the old lady started frying the bean pancake until she removed it, how many times in total did she flip it with a spatula?",D,B,D,2,action,real-world,edited_with_cuts,1.0,other
InternVL3-14B,loss,478,"In the video, how many times does the man point forward with his left hand and his right hand, respectively?",D,B,D,2,action,real-world,edited_with_cuts,4.0,other
InternVL3-14B,loss,494,"In the video, how many times in total did the dwarf mongooses jump? (A jump is counted for any dwarf mongoose as long as both its front and hind limbs are off the ground. Cases where the front and hind limbs are not observed simultaneously do not count.)",D,B,D,2,action,real-world,edited_with_cuts,6.0,other
InternVL3-14B,loss,512,"In the video, how many times is a crab cut in half with a cleaver?",A,C,A,2,action,real-world,edited_with_cuts,4.0,other
InternVL3-14B,loss,513,How many times in total did the pink brush dip into the water in the silver basin? (A single dip is counted from the moment the brush touches the water surface until it leaves.),D,B,D,2,action,real-world,edited_with_cuts,3.0,other
InternVL3-14B,loss,510,In how many scenes did the basket appear during the picnic preparation and the picnic itself? (Shot changes do not count.),D,C,D,3,event,real-world,edited_with_cuts,31.0,other
InternVL3-14B,loss,522,How many different digital products are shown in this video?,B,C,B,2,object,real-world,edited_with_cuts,6.0,other
InternVL3-14B,loss,525,"What is the percentage of the number of appearances of a man in a dark gray top holding a spatula, out of the total number of spatula appearances?",B,A,B,3,object,real-world,edited_with_cuts,8.0,other
InternVL3-14B,loss,537,How many different types of mushrooms were there?,D,A,D,2,object,real-world,edited_with_cuts,6.0,other
InternVL3-14B,loss,542,How many times did it cut to the scene of seals resting on the ice?,D,C,D,2,event,real-world,edited_with_cuts,,
InternVL3-14B,loss,544,How many lanterns appeared in total (including repetitions)?,D,B,D,1,object,real-world,edited_with_cuts,,
InternVL3-14B,loss,558,How many creatures resting on branches or leaves did a fish living in the water knock down by spraying a jet of water?,D,A,D,2,event,real-world,edited_with_cuts,11.0,other
InternVL3-14B,loss,555,How many times did a clear picture of a treeshrew licking a pitcher plant appear?,D,C,D,2,event,real-world,edited_with_cuts,7.0,other
InternVL3-14B,loss,586,How many different tools does the woman in purple use in the video? (Recurring tools are only counted once.),D,B,D,2,object,real-world,edited_with_cuts,5.0,other
InternVL3-14B,loss,583,How many times do a woman in a sleeveless top and a man in a hat appear in the same scene? (Count each location only once).,D,C,D,2,event,real-world,edited_with_cuts,11.0,other
InternVL3-14B,loss,594,"In the video, what is the total number of semi-finished mooncakes on the table?",D,A,D,3,object,real-world,edited_with_cuts,1.0,other
InternVL3-14B,loss,603,"In the video, how many things in total did the woman in pink add to the bowl?",D,A,D,2,object,real-world,edited_with_cuts,5.0,other
InternVL3-14B,loss,609,"In the video, what is the total number of times that the woman in the red, cyan, and orange clothes and the woman in the black shirt with a blue apron grab crabs?",D,A,D,3,action,real-world,edited_with_cuts,1.0,other
InternVL3-14B,loss,617,How many different kinds of birds are in the video? (The birds flying in the background are counted as the same kind.),D,C,D,2,object,real-world,edited_with_cuts,3.0,other
InternVL3-14B,loss,623,How many times in total did the woman in the purple top enter and exit the room?,D,C,D,3,event,real-world,edited_with_cuts,9.0,other
InternVL3-14B,loss,625,"Of the picked cabbages, peppers, and eggplants, which vegetable is the most numerous?",D,B,D,3,object,real-world,edited_with_cuts,3.0,other
InternVL3-14B,loss,627,"In the video, how many vegetables were picked from the ground in total? (including Chinese cabbage and chili peppers)",D,A,D,3,object,real-world,edited_with_cuts,1.0,other
InternVL3-14B,loss,636,How many people in total did the winding work in the video? (The same person appearing multiple times still counts as one person.),D,B,D,2,object,real-world,edited_with_cuts,8.0,other
InternVL3-14B,loss,650,How many times is the iron used in the video during the hat-making process? (Each time the iron touches and is lifted from the fabric counts as one use.),D,C,D,1,action,real-world,edited_with_cuts,10.0,other
InternVL3-14B,loss,660,How many scenes in this video use knives? (A shot change counts as one scene.),D,C,D,2,event,real-world,edited_with_cuts,10.0,other
InternVL3-14B,loss,676,How many times in total does the lady in the pink floral top make a complete scraping motion with her knife? (One scrape is counted from when the knife touches the food until it leaves the food.),D,A,D,2,action,real-world,edited_with_cuts,1.0,other
